ts,price,action,delta_units,pos_units,score,ev_bps,latency_ms,killswitch
2021-07-10 17:35:00+00:00,31.78,BUY,3.1225015118814363e-06,-0.0002902019555101208,-0.052792218589112254,-6.527922185891122,20,False
2021-07-10 17:36:00+00:00,31.69,SELL,-1.7782423286149878e-06,-0.0002919801978387358,-0.05501802982638336,-6.550180298263833,20,False
2021-07-10 17:37:00+00:00,31.77,SELL,-1.523459285737716e-06,-0.0002935036571244735,-0.05479766994009463,-6.547976699400946,20,False
2021-07-10 17:39:00+00:00,31.86,BUY,2.2021275275919787e-07,-0.0002932834443717143,-0.052642376696568245,-6.526423766965682,21,False
2021-07-10 17:43:00+00:00,31.92,SELL,-1.6366991766324527e-06,-0.00029492014354834677,-0.04953339876331623,-6.495333987633162,20,False
2021-07-10 17:44:00+00:00,31.91,SELL,-3.7198318743560306e-06,-0.0002986399754227028,-0.04697034366284679,-6.469703436628468,20,False
2021-07-10 17:45:00+00:00,31.92,SELL,-3.752937067305357e-06,-0.00030239291249000816,-0.04439186107539687,-6.443918610753968,20,False
2021-07-10 17:46:00+00:00,32.03,BUY,3.888525324777779e-06,-0.0002985043871652304,-0.03995036044702148,-6.3995036044702145,20,False
2021-07-10 17:47:00+00:00,32.02,SELL,-3.278651176874905e-06,-0.0003017830383421053,-0.036404944924044044,-6.36404944924044,20,False
2021-07-10 17:53:00+00:00,31.88,BUY,6.318686795151731e-06,-0.00029546435154695355,-0.03591310337415143,-6.359131033741514,20,False
2021-07-10 17:55:00+00:00,31.9,SELL,-4.205639407741562e-06,-0.0002996699909546951,-0.03478300743595209,-6.347830074359521,21,False
2021-07-10 17:57:00+00:00,31.88,SELL,-4.443254061555293e-06,-0.0003041132450162504,-0.03404098714519522,-6.340409871451953,20,False
2021-07-10 18:01:00+00:00,31.83,SELL,-3.612992245902852e-06,-0.00030772623726215326,-0.03414630057495903,-6.34146300574959,20,False
2021-07-10 18:02:00+00:00,31.87,SELL,-3.688002764555738e-06,-0.000311414240026709,-0.03322302836850793,-6.332230283685079,21,False
2021-07-10 18:08:00+00:00,31.85,SELL,-4.691745579733341e-06,-0.00031610598560644234,-0.032674699302203306,-6.326746993022033,20,False
2021-07-10 18:09:00+00:00,31.85,SELL,-4.974216006174465e-06,-0.0003210802016126168,-0.03200769082625865,-6.320076908262586,20,False
2021-07-10 18:10:00+00:00,31.83,SELL,-4.911059364040777e-06,-0.0003259912609766576,-0.031639839011485676,-6.316398390114856,20,False
2021-07-10 18:12:00+00:00,31.87,SELL,-3.5862343527336463e-06,-0.0003295774953293912,-0.03037872301051329,-6.303787230105133,20,False
2021-07-10 18:13:00+00:00,31.8,SELL,-1.7281121465434024e-06,-0.0003313056074759346,-0.030503826245494744,-6.305038262454947,20,False
2021-07-10 18:19:00+00:00,31.91,BUY,5.037520475399378e-06,-0.00032626808700053525,-0.02830859285714621,-6.283085928571462,20,False
2021-07-10 18:20:00+00:00,31.91,SELL,-4.494254446661835e-06,-0.0003307623414471971,-0.026434327975818597,-6.264343279758186,20,False
2021-07-10 18:22:00+00:00,31.87,SELL,-3.7462750689961732e-06,-0.00033450861651619326,-0.025486993890073882,-6.254869938900739,21,False
2021-07-10 18:25:00+00:00,31.89,SELL,-4.561805719873022e-06,-0.0003390704222360663,-0.02416158337651341,-6.241615833765134,20,False
2021-07-10 18:27:00+00:00,31.87,SELL,-4.876265886297312e-06,-0.0003439466881223636,-0.023315958414472943,-6.23315958414473,20,False
2021-07-10 18:31:00+00:00,31.87,SELL,-5.306904499239999e-06,-0.0003492535926216036,-0.022470944807929723,-6.224709448079297,20,False
2021-07-10 18:35:00+00:00,31.88,SELL,-5.1956759870823844e-06,-0.000354449268608686,-0.021460053066266634,-6.214600530662667,20,False
2021-07-10 18:36:00+00:00,32.02,BUY,1.4494397154172437e-05,-0.00033995487145451354,-0.01795083753718435,-6.179508375371843,20,False
2021-07-10 18:39:00+00:00,31.98,SELL,-3.063964419883073e-06,-0.0003430188358743966,-0.01579136052198761,-6.157913605219876,20,False
2021-07-10 18:40:00+00:00,31.93,SELL,-2.8865883403651e-06,-0.0003459054242147617,-0.014827807135202077,-6.148278071352021,20,False
2021-07-10 18:43:00+00:00,31.9,SELL,-4.740742786858102e-06,-0.0003506461670016198,-0.014477066117639435,-6.144770661176394,20,False
2021-07-10 18:47:00+00:00,31.87,SELL,-5.0731247096090916e-06,-0.0003557192917112289,-0.014635324229841245,-6.146353242298413,20,False
2021-07-10 18:49:00+00:00,31.87,SELL,-5.993898829163098e-06,-0.000361713190540392,-0.014660821645268177,-6.146608216452682,21,False
2021-07-10 18:55:00+00:00,31.81,SELL,-2.7203252259367316e-06,-0.00036443351576632873,-0.015682721089519614,-6.156827210895196,20,False
2021-07-10 19:01:00+00:00,31.94,BUY,1.2683529597736149e-05,-0.0003517499861685926,-0.014024785580061873,-6.140247855800618,20,False
2021-07-10 19:05:00+00:00,31.88,SELL,-2.101861181750056e-06,-0.00035385184735034264,-0.013730112524731703,-6.137301125247317,21,False
2021-07-10 19:07:00+00:00,31.86,SELL,-5.538180290970711e-06,-0.00035939002764131335,-0.013746426722163894,-6.137464267221639,21,False
2021-07-10 19:08:00+00:00,31.58,BUY,5.61299776909302e-05,-0.00030326004995038315,-0.01879700132599273,-6.187970013259927,21,False
2021-07-10 19:09:00+00:00,31.64,SELL,-4.115747297104254e-06,-0.0003073757972474874,-0.02156439814495457,-6.215643981449546,21,False
2021-07-10 19:10:00+00:00,31.59,SELL,-5.012850864225037e-06,-0.00031238864811171244,-0.024635270804832334,-6.246352708048323,23,False
2021-07-10 19:16:00+00:00,31.78,BUY,1.8078339781471607e-05,-0.00029431030833024083,-0.023407317070667667,-6.234073170706677,22,False
2021-07-10 19:24:00+00:00,31.76,SELL,-4.397694360618813e-06,-0.00029870800269085965,-0.02275299837622063,-6.2275299837622065,21,False
2021-07-10 19:25:00+00:00,31.76,SELL,-4.686146669469595e-06,-0.00030339414936032924,-0.022067137662610925,-6.220671376626109,22,False
2021-07-10 19:26:00+00:00,31.83,SELL,-1.0046092995058477e-06,-0.0003043987586598351,-0.02008261814635704,-6.200826181463571,21,False
2021-07-10 19:30:00+00:00,31.77,SELL,-2.4824321626545063e-06,-0.0003068811908224896,-0.019486786656530947,-6.19486786656531,21,False
2021-07-10 19:36:00+00:00,31.75,SELL,-4.7525027097373475e-06,-0.00031163369353222694,-0.01921781778254865,-6.192178177825486,22,False
2021-07-10 19:41:00+00:00,31.86,BUY,4.161717783009167e-06,-0.0003074719757492178,-0.01685315951893012,-6.168531595189301,21,False
2021-07-10 19:47:00+00:00,31.81,SELL,-2.9406094778402624e-06,-0.00031041258522705804,-0.01579335373009767,-6.157933537300977,22,False
2021-07-10 19:49:00+00:00,31.78,SELL,-4.361475096141716e-06,-0.00031477406032319976,-0.015359868610471597,-6.153598686104716,22,False
2021-07-10 20:07:00+00:00,31.65,BUY,5.590847512275236e-06,-0.0003091832128109245,-0.017281397497389203,-6.172813974973892,21,False
2021-07-10 20:08:00+00:00,31.65,SELL,-5.909620826766854e-06,-0.0003150928336376914,-0.01868116920243922,-6.186811692024392,22,False
2021-07-10 20:09:00+00:00,31.61,SELL,-5.025912676181999e-06,-0.00032011874631387337,-0.02043970518219453,-6.204397051821945,21,False
2021-07-10 20:10:00+00:00,31.23,BUY,6.662167563597842e-05,-0.00025349707067789495,-0.02885572045231208,-6.288557204523121,21,False
2021-07-10 20:11:00+00:00,31.09,SELL,-6.869565083816821e-07,-0.00025418402718627663,-0.03800099380237288,-6.380009938023729,22,False
2021-07-10 20:12:00+00:00,31.22,BUY,7.042244054675413e-08,-0.0002541136047457299,-0.04253909917926791,-6.425390991792679,21,False
2021-07-10 20:13:00+00:00,31.36,BUY,2.3270782042718817e-06,-0.000251786526541458,-0.043359123560340856,-6.433591235603409,21,False
2021-07-10 20:14:00+00:00,31.38,SELL,-4.153786665780218e-06,-0.0002559403132072382,-0.04351918073634934,-6.435191807363493,22,False
2021-07-10 20:17:00+00:00,31.32,SELL,-3.3884832754854416e-06,-0.00025932879648272366,-0.04456215134951672,-6.445621513495167,21,False
2021-07-10 20:20:00+00:00,31.46,BUY,3.7740328752288604e-06,-0.0002555547636074948,-0.04235112376638165,-6.423511237663816,21,False
2021-07-10 20:23:00+00:00,31.58,BUY,2.5220855228509273e-06,-0.00025303267808464387,-0.038153703752228256,-6.381537037522283,22,False
2021-07-10 20:24:00+00:00,31.5,SELL,-1.1682237274989425e-06,-0.0002542009018121428,-0.036158524410908124,-6.361585244109081,20,False
2021-07-10 20:26:00+00:00,31.35,BUY,3.3479520126548055e-06,-0.000250852949799488,-0.03709778888689237,-6.370977888868923,21,False
2021-07-10 20:30:00+00:00,31.38,SELL,-3.820228608170616e-06,-0.0002546731784076586,-0.03691170337666537,-6.369117033766654,20,False
2021-07-10 20:32:00+00:00,31.4,SELL,-3.831605748908916e-06,-0.00025850478415656754,-0.03617509621929071,-6.361750962192907,22,False
2021-07-10 20:33:00+00:00,31.46,SELL,-2.145873934855148e-06,-0.0002606506580914227,-0.03422537813094976,-6.3422537813094975,21,False
2021-07-10 20:39:00+00:00,31.42,SELL,-3.3287369848576144e-06,-0.0002639793950762803,-0.03324397438863186,-6.332439743886319,21,False
2021-07-10 20:40:00+00:00,31.43,SELL,-3.873421134062188e-06,-0.0002678528162103425,-0.032013585267133174,-6.320135852671331,22,False
2021-07-10 20:42:00+00:00,31.4,SELL,-3.837783326471962e-06,-0.00027169059953681445,-0.031391442997635854,-6.313914429976359,21,False
2021-07-10 20:44:00+00:00,31.44,SELL,-3.183325772092597e-06,-0.00027487392530890705,-0.029907326335906252,-6.2990732633590625,21,False
2021-07-10 20:45:00+00:00,31.46,SELL,-3.6582927406071707e-06,-0.0002785322180495142,-0.028170259421332344,-6.281702594213323,22,False
2021-07-10 20:47:00+00:00,31.52,SELL,-1.689407040705534e-06,-0.00028022162509021975,-0.025473239345499533,-6.254732393454995,21,False
2021-07-10 20:52:00+00:00,31.56,SELL,-2.5081609207861064e-06,-0.00028272978601100586,-0.022422355271346055,-6.22422355271346,21,False
2021-07-10 20:55:00+00:00,31.5,SELL,-2.1796293921358422e-06,-0.0002849094154031417,-0.020945117636488673,-6.209451176364887,22,False
2021-07-10 21:02:00+00:00,31.53,SELL,-3.4027825473059324e-06,-0.00028831219795044763,-0.019023801080651673,-6.1902380108065165,21,False
2021-07-10 21:05:00+00:00,31.45,SELL,-1.1716598396313452e-06,-0.000289483857790079,-0.018842320685047983,-6.18842320685048,21,False
2021-07-10 21:07:00+00:00,31.4,SELL,-3.7191530055621686e-06,-0.00029320301079564115,-0.019466573804611375,-6.194665738046114,22,False
2021-07-10 21:10:00+00:00,31.51,BUY,2.882423856768047e-06,-0.0002903205869388731,-0.017785255743795518,-6.177852557437955,23,False
2021-07-10 21:11:00+00:00,31.48,SELL,-3.940527020542732e-06,-0.00029426111395941583,-0.016918101019409253,-6.169181010194093,23,False
2021-07-10 21:14:00+00:00,31.53,SELL,-2.587873556033466e-06,-0.0002968489875154493,-0.015172804540186796,-6.151728045401868,21,False
2021-07-10 21:15:00+00:00,31.52,SELL,-4.285533619068993e-06,-0.0003011345211345183,-0.013866335332818489,-6.138663353328185,22,False
2021-07-10 21:16:00+00:00,31.49,SELL,-4.1688110278136786e-06,-0.00030530333216233197,-0.013265406343068914,-6.132654063430689,22,False
2021-07-10 21:20:00+00:00,31.71,BUY,2.566743635020835e-05,-0.0002796358958121236,-0.008675190313855524,-6.0867519031385555,22,False
2021-07-10 21:25:00+00:00,31.58,BUY,4.529974488663507e-06,-0.0002751059213234601,-0.007316460038848624,-6.073164600388486,21,False
2021-07-10 21:26:00+00:00,31.62,SELL,-2.9354434752056394e-06,-0.00027804136479866575,-0.005416077531461668,-6.0541607753146165,22,False
2021-07-10 21:31:00+00:00,31.6,SELL,-3.89682476036095e-06,-0.0002819381895590267,-0.004207286082337064,-6.042072860823371,22,False
2021-07-10 21:38:00+00:00,31.56,SELL,-3.7136526018299127e-06,-0.0002856518421608566,-0.003917328021677458,-6.039173280216774,21,False
2021-07-10 21:39:00+00:00,31.58,SELL,-4.2690479453459315e-06,-0.00028992089010620255,-0.003292841350194329,-6.032928413501943,25,False
2021-07-10 21:43:00+00:00,31.61,SELL,-3.8084806825016164e-06,-0.00029372937078870416,-0.0022283446312478163,-6.022283446312478,23,False
2021-07-10 21:51:00+00:00,31.67,SELL,-1.7274254767409491e-06,-0.0002954567962654451,-0.0002796623615945109,-6.002796623615945,21,False
2021-07-10 21:52:00+00:00,31.62,SELL,-3.017704970218122e-06,-0.00029847450123566323,0.00040865224317321715,-5.995913477568267,21,False
2021-07-10 22:00:00+00:00,31.67,SELL,-2.629367747293207e-06,-0.00030110386898295644,0.0018558139248691494,-5.981441860751309,21,False
2021-07-10 22:02:00+00:00,31.7,SELL,-3.5771488351634285e-06,-0.00030468101781811987,0.003551198091330899,-5.964488019086691,20,False
2021-07-10 22:03:00+00:00,31.69,SELL,-4.437488277592714e-06,-0.0003091185060957126,0.004729527992917949,-5.9527047200708205,22,False
2021-07-10 22:06:00+00:00,31.78,BUY,2.0072726111727813e-06,-0.0003071112334845398,0.007239666887569911,-5.927603331124301,23,False
2021-07-10 22:07:00+00:00,31.75,SELL,-3.721300614057397e-06,-0.0003108325340985972,0.008717060795912418,-5.912829392040876,22,False
2021-07-10 22:08:00+00:00,31.76,SELL,-4.4453304703217914e-06,-0.000315277864568919,0.0100306483593948,-5.899693516406052,22,False
2021-07-10 22:09:00+00:00,31.78,BUY,0.000315231364568919,-4.649999999999999e-08,0.011384673294399792,-5.886153267056002,22,False
2021-07-10 22:11:00+00:00,31.83,SELL,-0.0003217134298997118,-0.0003217599298997118,0.013285345612318786,-5.867146543876812,22,False
2021-07-10 22:16:00+00:00,31.75,BUY,5.342248365013645e-08,-0.00032170650741606164,0.013372461973358809,-5.866275380266412,21,False
2021-07-10 22:18:00+00:00,31.85,BUY,3.848725714785772e-06,-0.00031785778170127587,0.01506423754756923,-5.849357624524307,21,False
2021-07-10 22:20:00+00:00,31.73,BUY,5.72451225529908e-06,-0.0003121332694459768,0.014301827821042896,-5.856981721789571,22,False
2021-07-10 22:24:00+00:00,31.76,SELL,-4.658039065034893e-06,-0.0003167913085110117,0.014067934625232922,-5.8593206537476705,21,False
2021-07-10 22:26:00+00:00,31.74,SELL,-5.329766937791204e-06,-0.0003221210754488029,0.013453386802112261,-5.865466131978877,21,False
2021-07-10 22:29:00+00:00,31.73,SELL,-5.7536136842131986e-06,-0.0003278746891330161,0.01268890793292783,-5.8731109206707215,21,False
2021-07-10 22:32:00+00:00,31.76,SELL,-4.789876456590461e-06,-0.00033266456558960655,0.012507751104741248,-5.8749224889525875,22,False
2021-07-10 22:36:00+00:00,31.75,SELL,-5.720067388015706e-06,-0.00033838463297762225,0.012117811528557258,-5.878821884714427,23,False
2021-07-10 22:45:00+00:00,31.76,SELL,-5.716493128040041e-06,-0.0003441011261056623,0.011896272381031893,-5.881037276189681,22,False
2021-07-10 22:50:00+00:00,31.72,SELL,-4.663167371856899e-06,-0.0003487642934775192,0.010946969817628,-5.89053030182372,20,False
2021-07-10 22:53:00+00:00,31.82,BUY,5.147505750389969e-06,-0.0003436167877271292,0.011839716858597088,-5.881602831414029,21,False
2021-07-10 22:56:00+00:00,31.84,SELL,-4.7485111762570874e-06,-0.0003483652989033863,0.012864925665178854,-5.871350743348211,21,False
2021-07-10 22:57:00+00:00,31.89,SELL,-2.1803873844409953e-06,-0.0003505456862878273,0.014486805146428224,-5.855131948535718,21,False
2021-07-10 23:00:00+00:00,31.91,SELL,-4.481123390268733e-06,-0.00035502680967809604,0.016072777982447807,-5.839272220175522,21,False
2021-07-10 23:10:00+00:00,31.91,SELL,-5.229347728869882e-06,-0.0003602561574069659,0.01726638255733051,-5.827336174426695,21,False
2021-07-10 23:14:00+00:00,31.98,BUY,1.0630754476349423e-06,-0.000359193081959331,0.019323633800339763,-5.8067636619966025,21,False
2021-07-10 23:22:00+00:00,31.98,SELL,-5.044168509363094e-06,-0.0003642372504686941,0.02090257465796033,-5.790974253420397,20,False
2021-07-10 23:41:00+00:00,31.92,SELL,-1.5209927114331022e-06,-0.0003657582431801272,0.021032405049707992,-5.78967594950292,20,False
2021-07-10 23:49:00+00:00,31.84,BUY,1.013551062390447e-06,-0.00036474469211773673,0.019607161457788996,-5.80392838542211,20,False
2021-07-10 23:52:00+00:00,31.7,BUY,1.4635743618060992e-05,-0.00035010894849967574,0.015869911555498727,-5.841300884445013,20,False
2021-07-10 23:53:00+00:00,31.69,SELL,-7.829148116610173e-06,-0.0003579380966162859,0.012492129085763358,-5.875078709142366,20,False
2021-07-10 23:55:00+00:00,31.7,SELL,-7.536912508544411e-06,-0.0003654750091248303,0.009843159659587798,-5.901568403404122,20,False
2021-07-10 23:56:00+00:00,31.74,SELL,-5.083456518732937e-06,-0.00037055846564356326,0.008337055289828125,-5.916629447101719,20,False
2021-07-10 23:57:00+00:00,31.75,SELL,-6.790944277295741e-06,-0.000377349409920859,0.007248127626437547,-5.927518723735624,21,False
2021-07-10 23:59:00+00:00,31.72,SELL,-6.049742480650525e-06,-0.0003833991524015095,0.005792434191358187,-5.942075658086418,20,False
2021-07-11 00:00:00+00:00,31.72,SELL,-7.246787076674538e-06,-0.00039064593947818406,0.004569013834983909,-5.954309861650161,20,False
2021-07-11 00:15:00+00:00,31.91,BUY,4.003703778557646e-05,-0.0003506089016926076,0.006891185235566991,-5.9310881476443305,21,False
2021-07-11 00:16:00+00:00,31.91,BUY,0.0003505264016926076,-8.25e-08,0.008754653846869109,-5.9124534615313085,23,False
2021-07-11 00:20:00+00:00,31.87,SELL,-0.0003589937714022215,-0.0003590762714022215,0.009515629905855347,-5.904843700941447,21,False
2021-07-11 00:22:00+00:00,31.76,BUY,6.728185166333662e-06,-0.00035234808623588784,0.008142216101580425,-5.918577838984196,22,False
2021-07-11 00:23:00+00:00,31.79,SELL,-5.3200826531544045e-06,-0.00035766816888904224,0.007476373545682941,-5.92523626454317,22,False
2021-07-11 00:24:00+00:00,31.69,BUY,3.7752452000572225e-06,-0.000353892923688985,0.005133705151176044,-5.94866294848824,22,False
2021-07-11 00:25:00+00:00,31.69,SELL,-7.129452773528338e-06,-0.00036102237646251336,0.0031809284266864743,-5.968190715733135,21,False
2021-07-11 00:26:00+00:00,31.66,SELL,-6.311070516879175e-06,-0.00036733344697939253,0.0010420058933755022,-5.989579941066245,22,False
2021-07-11 00:28:00+00:00,31.62,SELL,-5.71619789029547e-06,-0.000373049644869688,-0.0014187919728085325,-6.014187919728085,21,False
2021-07-11 00:29:00+00:00,31.66,SELL,-5.006457989527378e-06,-0.0003780561028592154,-0.002689844520029868,-6.026898445200299,20,False
2021-07-11 00:30:00+00:00,31.65,SELL,-6.982431011877876e-06,-0.00038503853387109326,-0.003885740918427743,-6.038857409184278,20,False
2021-07-11 00:33:00+00:00,31.65,SELL,-7.084682039166113e-06,-0.00039212321591025937,-0.004831253134789418,-6.048312531347894,20,False
2021-07-11 00:34:00+00:00,31.62,SELL,-6.094895465011711e-06,-0.0003982181113752711,-0.0061097630055470704,-6.061097630055471,20,False
2021-07-11 00:36:00+00:00,31.71,BUY,5.735405528766422e-06,-0.00039248270584650466,-0.005481203836854584,-6.054812038368546,20,False
2021-07-11 00:37:00+00:00,31.72,SELL,-5.980435997542371e-06,-0.00039846314184404703,-0.00477098236220341,-6.047709823622034,20,False
2021-07-11 00:39:00+00:00,31.77,SELL,-1.8693367718976327e-06,-0.00040033247861594466,-0.003270012236357977,-6.03270012236358,22,False
2021-07-11 00:43:00+00:00,31.83,BUY,3.717754388698948e-07,-0.00039996070317707477,-0.0009681965918986607,-6.009681965918986,20,False
2021-07-11 00:48:00+00:00,31.98,BUY,2.7512256739992158e-05,-0.0003724484464370826,0.0035476337895761247,-5.964523662104239,21,False
2021-07-11 00:53:00+00:00,31.92,SELL,-7.945021715099207e-08,-0.0003725278966542336,0.006137944080693901,-5.938620559193061,20,False
2021-07-11 00:54:00+00:00,31.87,SELL,-2.290636893732855e-06,-0.00037481853354796646,0.00732253660340169,-5.926774633965983,20,False
2021-07-11 00:59:00+00:00,31.89,SELL,-4.959504975235419e-06,-0.0003797780385232019,0.008579412984465564,-5.914205870155344,21,False
2021-07-11 01:00:00+00:00,31.86,SELL,-4.842015551410385e-06,-0.00038462005407461226,0.009026233919167142,-5.909737660808329,20,False
2021-07-11 01:01:00+00:00,31.86,SELL,-6.266515269398544e-06,-0.0003908865693440108,0.009325646230007797,-5.906743537699922,20,False
2021-07-11 01:04:00+00:00,31.75,BUY,9.65287801102491e-06,-0.0003812336913329859,0.007585190549424552,-5.924148094505754,20,False
2021-07-11 01:09:00+00:00,31.69,SELL,-3.0337299097106312e-06,-0.0003842674212426965,0.005040280120532812,-5.949597198794672,20,False
2021-07-11 01:14:00+00:00,31.78,BUY,4.3910919931917296e-06,-0.0003798763292495048,0.00452359307462285,-5.9547640692537716,20,False
2021-07-11 01:27:00+00:00,31.78,SELL,-6.6678516991460195e-06,-0.0003865441809486508,0.00408741885443438,-5.959125811455656,20,False
2021-07-11 01:33:00+00:00,31.85,BUY,9.999771216885286e-07,-0.0003855442038269623,0.004941658695522133,-5.950583413044779,20,False
2021-07-11 01:34:00+00:00,31.83,SELL,-5.693832163755142e-06,-0.00039123803599071743,0.005259661206163088,-5.947403387938369,20,False
2021-07-11 01:38:00+00:00,32.06,BUY,5.738140899122908e-05,-0.00033385662699948835,0.009497056363989797,-5.905029436360102,20,False
2021-07-11 01:39:00+00:00,32.11,SELL,-8.502168243049776e-07,-0.00033470684382379333,0.013766714705364273,-5.862332852946357,20,False
2021-07-11 01:40:00+00:00,32.14,SELL,-2.507600138743288e-06,-0.0003372144439625366,0.017668600008515348,-5.823313999914847,20,False
2021-07-11 01:42:00+00:00,32.08,SELL,-9.529100141750994e-07,-0.0003381673539767117,0.019716749652408088,-5.802832503475919,20,False
2021-07-11 01:45:00+00:00,32.08,SELL,-4.788166503293231e-06,-0.00034295552048000495,0.021228360558194017,-5.78771639441806,20,False
2021-07-11 02:00:00+00:00,32.06,SELL,-4.8865190799867375e-06,-0.0003478420395599917,0.021983419657236523,-5.780165803427635,20,False
2021-07-11 02:05:00+00:00,32.01,SELL,-3.3318121425510985e-06,-0.0003511738517025428,0.021600190731698207,-5.783998092683018,20,False
2021-07-11 02:17:00+00:00,32.01,SELL,-6.195427498165303e-06,-0.0003573692792007081,0.021125692337210712,-5.788743076627893,20,False
2021-07-11 02:36:00+00:00,32.05,SELL,-3.996766631425043e-06,-0.00036136604583213313,0.021287266647221626,-5.787127333527784,20,False
2021-07-11 02:37:00+00:00,32.11,SELL,-1.0397980794538565e-06,-0.000362405843911587,0.022321886200740507,-5.776781137992595,20,False
2021-07-11 02:43:00+00:00,32.06,SELL,-3.0648131829383004e-06,-0.0003654706570945253,0.022208720440554736,-5.777912795594452,20,False
2021-07-11 02:47:00+00:00,32.07,SELL,-6.072037431639147e-06,-0.00037154269452616443,0.02211850993173291,-5.778814900682671,20,False
2021-07-11 02:55:00+00:00,32.0,SELL,-6.68324798406162e-07,-0.0003722110193245706,0.020724281482337164,-5.792757185176629,20,False
2021-07-11 02:57:00+00:00,31.81,BUY,3.250985934416463e-05,-0.00033970115998040596,0.016164724085436472,-5.838352759145636,20,False
2021-07-11 02:58:00+00:00,31.81,SELL,-8.018818631323472e-06,-0.00034771997861172944,0.012261642908158073,-5.877383570918419,20,False
2021-07-11 02:59:00+00:00,31.75,SELL,-4.535138507389866e-06,-0.0003522551171191193,0.00796567924361435,-5.920343207563857,20,False
2021-07-11 03:03:00+00:00,31.85,BUY,3.6991659991584495e-06,-0.00034855595111996085,0.006170464493477012,-5.93829535506523,20,False
2021-07-11 03:05:00+00:00,31.8,SELL,-4.5996671429015656e-06,-0.0003531556182628624,0.003813758633307365,-5.9618624136669265,20,False
2021-07-11 03:12:00+00:00,31.73,SELL,-2.497108154955708e-06,-0.0003556527264178181,0.0006265034071402504,-5.9937349659285974,20,False
2021-07-11 03:13:00+00:00,31.74,SELL,-7.324199969724603e-06,-0.00036297692638754273,-0.0017924258175352446,-6.017924258175352,20,False
2021-07-11 03:21:00+00:00,31.84,BUY,5.096437136590062e-06,-0.00035788048925095267,-0.0019575297119897245,-6.019575297119897,20,False
2021-07-11 03:25:00+00:00,31.85,SELL,-5.870967005940054e-06,-0.0003637514562568927,-0.0019057131686117264,-6.019057131686117,20,False
2021-07-11 03:28:00+00:00,31.82,SELL,-5.344612115678032e-06,-0.00036909606837257075,-0.0023867583188791008,-6.023867583188791,20,False
2021-07-11 03:34:00+00:00,31.84,SELL,-5.7198837472514355e-06,-0.0003748159521198222,-0.0024040113481878355,-6.024040113481878,20,False
2021-07-11 03:38:00+00:00,31.88,SELL,-3.7967900253398816e-06,-0.00037861274214516207,-0.0016920262134780617,-6.01692026213478,20,False
2021-07-11 03:43:00+00:00,31.83,SELL,-3.253641775352524e-06,-0.0003818663839205146,-0.0019954857498930057,-6.01995485749893,20,False
2021-07-11 03:46:00+00:00,31.69,BUY,1.6438871106664904e-05,-0.0003654275128138497,-0.004733612284385326,-6.047336122843853,20,False
2021-07-11 03:47:00+00:00,31.65,SELL,-6.006577374063459e-06,-0.00037143409018791315,-0.00764194880195294,-6.076419488019529,20,False
2021-07-11 03:49:00+00:00,31.73,BUY,1.000374142187579e-06,-0.00037043371604572557,-0.00849961504194562,-6.084996150419456,20,False
2021-07-11 03:53:00+00:00,31.71,SELL,-6.3637092312661164e-06,-0.0003767974252769917,-0.009520162735047593,-6.095201627350476,20,False
2021-07-11 03:55:00+00:00,31.66,SELL,-4.168545778921438e-06,-0.0003809659710559131,-0.01119298095221704,-6.11192980952217,20,False
2021-07-11 04:04:00+00:00,31.67,SELL,-6.961962501821561e-06,-0.0003879279335577347,-0.012285785779446607,-6.122857857794466,20,False
2021-07-11 04:08:00+00:00,31.63,SELL,-5.275287693842551e-06,-0.00039320322125157724,-0.01382956603549256,-6.138295660354926,20,False
2021-07-11 04:10:00+00:00,31.6,SELL,-6.405705755164939e-06,-0.0003996089270067422,-0.01553367180888343,-6.155336718088834,20,False
2021-07-11 04:11:00+00:00,31.55,SELL,-4.380912140794274e-06,-0.00040398983914753645,-0.017730516385913362,-6.177305163859134,20,False
2021-07-11 04:16:00+00:00,31.58,SELL,-6.1103426139859905e-06,-0.00041010018176152244,-0.018827020785745906,-6.188270207857459,20,False
2021-07-11 04:21:00+00:00,31.5,BUY,1.7304249947506264e-06,-0.0004083697567667718,-0.021096903924079813,-6.210969039240798,20,False
2021-07-11 04:25:00+00:00,31.46,SELL,-5.9123997747796936e-06,-0.0004142821565415515,-0.023514917237757005,-6.23514917237757,20,False
2021-07-11 04:28:00+00:00,31.44,SELL,-7.757421222560847e-06,-0.00042203957776411235,-0.025683232742840522,-6.2568323274284054,20,False
2021-07-11 04:33:00+00:00,31.51,BUY,1.0768179573726524e-06,-0.0004209627598067397,-0.02595442191458253,-6.259544219145825,20,False
2021-07-11 04:36:00+00:00,31.54,SELL,-5.209827775651461e-06,-0.00042617258758239116,-0.025495930123246975,-6.25495930123247,20,False
2021-07-11 04:40:00+00:00,31.53,SELL,-6.757854170636379e-06,-0.00043293044175302754,-0.02517084620599138,-6.251708462059914,20,False
2021-07-11 04:41:00+00:00,31.49,SELL,-4.501129926313594e-06,-0.00043743157167934113,-0.025491283924751206,-6.254912839247512,20,False
2021-07-11 04:45:00+00:00,31.57,BUY,5.605689472797158e-06,-0.000431825882206544,-0.024069421430585342,-6.2406942143058535,20,False
2021-07-11 04:48:00+00:00,31.56,SELL,-6.320147042946484e-06,-0.00043814602924949046,-0.02300286509609461,-6.230028650960946,20,False
